,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80
11,0.04190000000000001,0.0337,0.0328,0.031,0.0328,0.0337,0.0237,0.0346,0.0537,0.051,0.06280000000000001,0.0819,0.06190000000000001,0.0537,0.0437,0.0337,0.0246,0.0082,0.0246,0.0328,0.0228,0.0328,0.0328,0.0337,0.031,0.0246,0.014600000000000002,0.0219,0.0237,0.0328,0.0319,0.0228,0.0319,0.0237,0.0328,0.0328,0.0346,0.0346,0.04190000000000001,0.0173,0.0246,0.0328,0.0319,0.0082,0.0,-0.0009,0.0328,0.0319,0.0337,0.0328,0.0328,0.0237,0.0237,0.0337,0.0237,0.0237,0.0319,0.0337,0.04190000000000001,0.0237,0.041,0.0328,0.04190000000000001,0.04190000000000001,0.04190000000000001,0.0328,0.0328,0.031,0.0246,0.0319,0.0237,0.0137,0.0328,0.0319,0.0328,0.0319,0.0237,0.0328,0.0228,0.0228,0.0237
12,0.04190000000000001,0.0337,0.0328,0.031,0.0328,0.0337,0.0337,0.0346,0.0437,0.051,0.042800000000000005,0.06190000000000001,0.0819,0.0537,0.0437,0.0337,0.0346,0.0082,0.0346,0.042800000000000005,0.0228,0.0328,0.0328,0.0337,0.031,0.0246,0.0246,0.0319,0.0337,0.0328,0.04190000000000001,0.0328,0.04190000000000001,0.0237,0.0328,0.042800000000000005,0.0346,0.0446,0.04190000000000001,0.0173,0.0246,0.0328,0.04190000000000001,0.0082,0.0,-0.0009,0.042800000000000005,0.04190000000000001,0.0437,0.0328,0.0328,0.0337,0.0337,0.0337,0.0337,0.0337,0.04190000000000001,0.0337,0.0319,0.0337,0.041,0.0328,0.0319,0.04190000000000001,0.0319,0.0328,0.0328,0.031,0.0246,0.0319,0.0237,0.0137,0.0328,0.0319,0.0328,0.0219,0.0237,0.0328,0.0328,0.0228,0.0237
13,0.0337,0.025099999999999997,0.0344,0.023,0.024399999999999998,0.015099999999999999,0.015099999999999999,0.0358,0.0351,0.043000000000000003,0.0444,0.0537,0.0537,0.0651,0.0451,0.0351,0.025799999999999997,0.0086,0.025799999999999997,0.0344,0.024399999999999998,0.0344,0.0344,0.0351,0.033,0.0158,0.0158,0.0237,0.025099999999999997,0.0344,0.0337,0.024399999999999998,0.0337,0.0351,0.0344,0.0344,0.025799999999999997,0.025799999999999997,0.0337,0.0179,0.025799999999999997,0.024399999999999998,0.0337,0.0086,0.0,-0.0007000000000000001,0.0344,0.0337,0.0351,0.024399999999999998,0.0344,0.025099999999999997,0.025099999999999997,0.0351,0.025099999999999997,0.025099999999999997,0.0337,0.0351,0.0337,0.0351,0.043000000000000003,0.024399999999999998,0.0337,0.0337,0.0337,0.024399999999999998,0.024399999999999998,0.033,0.025799999999999997,0.0337,0.025099999999999997,0.015099999999999999,0.024399999999999998,0.0237,0.024399999999999998,0.0237,0.025099999999999997,0.0144,0.0144,0.0144,0.015099999999999999
14,0.0337,0.025099999999999997,0.0344,0.023,0.024399999999999998,0.025099999999999997,0.015099999999999999,0.0358,0.0351,0.043000000000000003,0.0444,0.0437,0.0437,0.0451,0.0651,0.025099999999999997,0.025799999999999997,0.0086,0.025799999999999997,0.0344,0.024399999999999998,0.0344,0.024399999999999998,0.025099999999999997,0.023,0.0158,0.0158,0.0237,0.025099999999999997,0.024399999999999998,0.0337,0.024399999999999998,0.0337,0.025099999999999997,0.024399999999999998,0.024399999999999998,0.025799999999999997,0.025799999999999997,0.0237,0.0179,0.0158,0.024399999999999998,0.0237,0.0086,0.0,-0.0007000000000000001,0.024399999999999998,0.0237,0.025099999999999997,0.024399999999999998,0.024399999999999998,0.025099999999999997,0.015099999999999999,0.025099999999999997,0.025099999999999997,0.025099999999999997,0.0237,0.025099999999999997,0.0337,0.025099999999999997,0.033,0.0144,0.0237,0.0237,0.0237,0.024399999999999998,0.024399999999999998,0.023,0.0158,0.0237,0.015099999999999999,0.015099999999999999,0.024399999999999998,0.0237,0.024399999999999998,0.0137,0.015099999999999999,0.024399999999999998,0.024399999999999998,0.024399999999999998,0.015099999999999999
15,0.0237,0.015099999999999999,0.024399999999999998,0.023,0.0144,0.015099999999999999,0.015099999999999999,0.0158,0.025099999999999997,0.033,0.0344,0.0337,0.0337,0.0351,0.025099999999999997,0.0651,0.0358,0.0186,0.0358,0.0344,0.0344,0.0344,0.0344,0.0351,0.043000000000000003,0.0358,0.025799999999999997,0.0437,0.0351,0.0444,0.0337,0.0444,0.0437,0.0351,0.0344,0.0344,0.0358,0.0358,0.0337,0.0179,0.025799999999999997,0.0344,0.0437,0.0086,0.0,-0.0007000000000000001,0.0344,0.0437,0.0451,0.0344,0.0344,0.0351,0.0351,0.0351,0.0351,0.0351,0.0437,0.0351,0.0337,0.025099999999999997,0.043000000000000003,0.024399999999999998,0.0337,0.0237,0.0337,0.024399999999999998,0.024399999999999998,0.033,0.025799999999999997,0.0237,0.025099999999999997,0.015099999999999999,0.024399999999999998,0.0137,0.0144,0.0137,0.025099999999999997,0.0144,0.0144,0.0144,0.015099999999999999
16,0.0246,0.0158,0.0252,0.024,0.015200000000000002,0.0158,0.0158,0.0264,0.025799999999999997,0.024,0.0252,0.0246,0.0346,0.025799999999999997,0.025799999999999997,0.0358,0.0564,0.0188,0.0364,0.0352,0.0352,0.0352,0.0352,0.025799999999999997,0.034,0.0264,0.0264,0.0346,0.025799999999999997,0.0352,0.0346,0.0252,0.0346,0.025799999999999997,0.0352,0.0252,0.0264,0.0364,0.0346,0.0182,0.0264,0.0352,0.0246,0.0088,0.0,-0.0006,0.0352,0.0346,0.0358,0.0252,0.0252,0.025799999999999997,0.025799999999999997,0.025799999999999997,0.0358,0.025799999999999997,0.0346,0.025799999999999997,0.0246,0.025799999999999997,0.034,0.0252,0.0246,0.0246,0.0246,0.015200000000000002,0.0252,0.024,0.0164,0.0246,0.0158,0.0158,0.015200000000000002,0.0246,0.015200000000000002,0.014600000000000002,0.0158,0.015200000000000002,0.015200000000000002,0.015200000000000002,0.0158
17,0.0082,0.0086,0.0084,0.008,0.0084,-0.0014000000000000002,0.0086,0.0088,0.0086,0.008,0.0084,0.0082,0.0082,0.0086,0.0086,0.0186,0.0188,0.0196,0.0188,0.0184,0.0084,0.0184,0.0184,0.0186,0.018000000000000002,0.0088,0.0088,0.0182,0.0086,0.0084,0.0182,0.0184,0.0182,0.0086,0.0084,0.0184,0.0088,0.0088,0.0182,0.0094,0.0088,0.0184,0.0182,-0.0004,0.0,-0.0002,0.0184,0.0182,0.0186,0.0184,0.0084,0.0086,0.0086,0.0086,0.0186,0.0086,0.0082,0.0086,0.0082,0.0186,0.018000000000000002,0.0084,0.0082,0.0082,0.0082,0.0084,0.0084,0.008,0.0088,0.0082,-0.0014000000000000002,-0.0014000000000000002,0.0084,0.0082,0.0084,0.0082,-0.0014000000000000002,-0.0016,-0.0016,0.0084,0.0086
18,0.014600000000000002,0.0158,0.015200000000000002,0.014,0.015200000000000002,0.0158,0.0058,0.0164,0.0158,0.024,0.0252,0.0246,0.0346,0.025799999999999997,0.025799999999999997,0.0358,0.0364,0.0188,0.0564,0.0352,0.0252,0.0352,0.0352,0.025799999999999997,0.024,0.0164,0.0164,0.0246,0.025799999999999997,0.0252,0.0346,0.0252,0.0346,0.0158,0.0252,0.0252,0.0264,0.0264,0.0346,0.0182,0.0264,0.0352,0.0246,0.0088,0.0,-0.0006,0.0252,0.0246,0.025799999999999997,0.0252,0.0252,0.025799999999999997,0.025799999999999997,0.025799999999999997,0.0358,0.025799999999999997,0.0346,0.025799999999999997,0.0246,0.025799999999999997,0.034,0.0252,0.0246,0.0246,0.014600000000000002,0.0252,0.015200000000000002,0.024,0.0164,0.0246,0.0058,0.0158,0.015200000000000002,0.014600000000000002,0.015200000000000002,0.004600000000000001,0.0158,0.015200000000000002,0.015200000000000002,0.015200000000000002,0.0158
19,0.0228,0.024399999999999998,0.0336,0.022,0.0236,0.0144,0.0144,0.0252,0.024399999999999998,0.032,0.0436,0.0328,0.042800000000000005,0.0344,0.0344,0.0344,0.0352,0.0184,0.0352,0.0736,0.0436,0.053599999999999995,0.0436,0.0444,0.042,0.0252,0.0252,0.042800000000000005,0.0444,0.0436,0.042800000000000005,0.0336,0.042800000000000005,0.0344,0.0336,0.0436,0.0252,0.0352,0.042800000000000005,0.0176,0.0352,0.0436,0.0328,0.0084,0.0,0.0092,0.0336,0.042800000000000005,0.0444,0.0336,0.0336,0.0344,0.0344,0.0344,0.0344,0.0344,0.042800000000000005,0.0344,0.0328,0.0344,0.042,0.0236,0.0228,0.0328,0.0228,0.0236,0.0236,0.032,0.0252,0.0328,0.0144,0.0144,0.0236,0.0228,0.0236,0.0228,0.0144,0.013600000000000001,0.013600000000000001,0.013600000000000001,0.0144
20,0.0128,0.0144,0.0236,0.012,0.0036,0.0144,0.004399999999999999,0.015200000000000002,0.0144,0.022,0.0336,0.0228,0.0228,0.024399999999999998,0.024399999999999998,0.0344,0.0352,0.0084,0.0252,0.0436,0.0736,0.0436,0.0436,0.0444,0.042,0.0352,0.0252,0.042800000000000005,0.0444,0.0336,0.0328,0.0336,0.042800000000000005,0.024399999999999998,0.0336,0.0336,0.0252,0.0252,0.0328,0.0176,0.0252,0.0336,0.0328,0.0084,0.0,0.0092,0.0236,0.0328,0.0344,0.0236,0.0336,0.024399999999999998,0.0344,0.0344,0.024399999999999998,0.0344,0.0328,0.024399999999999998,0.0328,0.024399999999999998,0.032,0.013600000000000001,0.0228,0.0328,0.0228,0.0236,0.0236,0.032,0.0252,0.0228,0.004399999999999999,0.004399999999999999,0.013600000000000001,0.0128,0.013600000000000001,0.0028000000000000004,0.0144,0.013600000000000001,0.013600000000000001,0.013600000000000001,0.004399999999999999
21,0.0228,0.024399999999999998,0.0236,0.022,0.013600000000000001,0.024399999999999998,0.004399999999999999,0.0252,0.024399999999999998,0.032,0.0336,0.0328,0.0328,0.0344,0.0344,0.0344,0.0352,0.0184,0.0352,0.053599999999999995,0.0436,0.0736,0.053599999999999995,0.0544,0.042,0.0352,0.0352,0.042800000000000005,0.0444,0.0436,0.042800000000000005,0.0336,0.042800000000000005,0.024399999999999998,0.0336,0.0336,0.0352,0.0352,0.042800000000000005,0.0176,0.0352,0.0436,0.0328,0.0184,0.0,0.0092,0.0336,0.0528,0.0444,0.0436,0.0436,0.0344,0.0344,0.024399999999999998,0.0344,0.024399999999999998,0.0328,0.0344,0.0328,0.024399999999999998,0.042,0.0236,0.0228,0.0328,0.0228,0.0236,0.0236,0.032,0.0252,0.0228,0.0144,0.0144,0.013600000000000001,0.0228,0.013600000000000001,0.0128,0.0144,0.013600000000000001,0.013600000000000001,0.013600000000000001,0.0144
22,0.0228,0.024399999999999998,0.0236,0.022,0.013600000000000001,0.0144,0.004399999999999999,0.015200000000000002,0.024399999999999998,0.022,0.0336,0.0328,0.0328,0.0344,0.024399999999999998,0.0344,0.0352,0.0184,0.0352,0.0436,0.0436,0.053599999999999995,0.0736,0.0444,0.042,0.0352,0.0252,0.042800000000000005,0.0344,0.0436,0.042800000000000005,0.0436,0.0328,0.024399999999999998,0.0336,0.0336,0.0352,0.0252,0.0328,0.0176,0.0252,0.0436,0.0328,0.0084,0.0,-0.0008,0.0336,0.042800000000000005,0.0444,0.0336,0.0336,0.0344,0.0344,0.024399999999999998,0.0344,0.024399999999999998,0.0328,0.0344,0.0328,0.0344,0.042,0.0236,0.0228,0.0228,0.0228,0.0236,0.0236,0.022,0.015200000000000002,0.0228,0.024399999999999998,0.0144,0.013600000000000001,0.0128,0.013600000000000001,0.0128,0.0144,0.013600000000000001,0.013600000000000001,0.013600000000000001,0.0144
23,0.0237,0.015099999999999999,0.024399999999999998,0.013,0.0144,0.015099999999999999,0.0050999999999999995,0.0158,0.025099999999999997,0.033,0.0344,0.0337,0.0337,0.0351,0.025099999999999997,0.0351,0.025799999999999997,0.0186,0.025799999999999997,0.0444,0.0444,0.0544,0.0444,0.0651,0.043000000000000003,0.0358,0.0358,0.0437,0.0351,0.0444,0.0337,0.0344,0.0337,0.025099999999999997,0.0344,0.0344,0.025799999999999997,0.025799999999999997,0.0337,0.0179,0.025799999999999997,0.0344,0.0337,0.0086,0.0,-0.0007000000000000001,0.0344,0.0437,0.0451,0.0344,0.0444,0.0351,0.025099999999999997,0.025099999999999997,0.0351,0.025099999999999997,0.0337,0.025099999999999997,0.0237,0.0351,0.033,0.0144,0.0237,0.0337,0.0237,0.024399999999999998,0.024399999999999998,0.023,0.0158,0.0237,0.015099999999999999,0.015099999999999999,0.0144,0.0137,0.0144,0.0137,0.015099999999999999,0.0144,0.0144,0.004399999999999999,0.015099999999999999
24,0.031,0.023,0.032,0.019999999999999997,0.022,0.013,0.013,0.024,0.023,0.03,0.032,0.031,0.031,0.033,0.023,0.043000000000000003,0.034,0.018000000000000002,0.024,0.042,0.042,0.042,0.042,0.043000000000000003,0.09,0.044000000000000004,0.044000000000000004,0.061000000000000006,0.043000000000000003,0.052,0.041,0.052,0.041,0.033,0.042,0.042,0.034,0.034,0.041,0.017,0.024,0.042,0.051,0.008,0.0,0.009000000000000001,0.042,0.051,0.043000000000000003,0.042,0.042,0.033,0.043000000000000003,0.023,0.033,0.033,0.041,0.033,0.031,0.033,0.049999999999999996,0.022,0.031,0.031,0.031,0.022,0.022,0.03,0.024,0.020999999999999998,0.023,0.013,0.012,0.020999999999999998,0.012,0.020999999999999998,0.013,0.022,0.012,0.012,0.013
25,0.014600000000000002,0.0058,0.015200000000000002,0.014,0.015200000000000002,0.0158,0.0058,0.0164,0.0158,0.014,0.0252,0.0246,0.0246,0.0158,0.0158,0.0358,0.0264,0.0088,0.0164,0.0252,0.0352,0.0352,0.0352,0.0358,0.044000000000000004,0.0564,0.0364,0.0346,0.0358,0.0352,0.0346,0.0352,0.0346,0.025799999999999997,0.0352,0.0252,0.0264,0.0264,0.0346,0.0182,0.0264,0.045200000000000004,0.0346,0.0088,0.0,0.0094,0.0352,0.0446,0.0458,0.0352,0.0352,0.025799999999999997,0.025799999999999997,0.0158,0.0358,0.025799999999999997,0.0246,0.0158,0.014600000000000002,0.0158,0.024,0.015200000000000002,0.014600000000000002,0.0246,0.014600000000000002,0.015200000000000002,0.0252,0.024,0.0064,0.014600000000000002,0.0158,0.0058,0.015200000000000002,0.014600000000000002,0.005200000000000001,0.014600000000000002,0.0058,0.015200000000000002,0.005200000000000001,0.015200000000000002,0.0158
26,0.014600000000000002,0.0058,0.015200000000000002,0.014,0.015200000000000002,0.0158,0.0058,0.0064,0.0158,0.014,0.015200000000000002,0.014600000000000002,0.0246,0.0158,0.0158,0.025799999999999997,0.0264,0.0088,0.0164,0.0252,0.0252,0.0352,0.0252,0.0358,0.044000000000000004,0.0364,0.0564,0.0446,0.0358,0.0352,0.0346,0.0252,0.0346,0.025799999999999997,0.0352,0.0252,0.0264,0.0264,0.0346,0.0182,0.0164,0.0352,0.0246,0.0088,0.0,-0.0006,0.0252,0.0346,0.0358,0.0352,0.0252,0.025799999999999997,0.025799999999999997,0.0158,0.025799999999999997,0.0158,0.0246,0.0158,0.014600000000000002,0.0158,0.024,0.0252,0.0246,0.0246,0.0246,0.015200000000000002,0.015200000000000002,0.024,0.0164,0.014600000000000002,0.0158,0.0158,0.015200000000000002,0.014600000000000002,0.015200000000000002,0.014600000000000002,0.0158,0.015200000000000002,0.015200000000000002,0.015200000000000002,0.0158
27,0.0119,0.0137,0.0228,0.011000000000000001,0.0128,0.0137,0.0137,0.0246,0.0237,0.020999999999999998,0.0328,0.0219,0.0319,0.0237,0.0237,0.0437,0.0346,0.0182,0.0246,0.042800000000000005,0.042800000000000005,0.042800000000000005,0.042800000000000005,0.0437,0.061000000000000006,0.0346,0.0446,0.0819,0.0537,0.06280000000000001,0.04190000000000001,0.0528,0.04190000000000001,0.0337,0.042800000000000005,0.042800000000000005,0.0346,0.0346,0.04190000000000001,0.027299999999999998,0.0346,0.042800000000000005,0.0519,0.0182,0.0,0.0091,0.0328,0.04190000000000001,0.0437,0.0328,0.0328,0.0337,0.0437,0.0337,0.0337,0.0237,0.0319,0.0237,0.0219,0.0337,0.031,0.0228,0.0219,0.0319,0.0219,0.0228,0.0228,0.031,0.0246,0.0219,0.0137,0.0137,0.0128,0.0119,0.0128,0.0119,0.0137,0.0128,0.0128,0.0128,0.0137
